EcoCar Fuel Cell Log
16:26:9
millis, H2 Pressure, Safe Code, SVolt, BVolt, Temp

14173,832,0,0,0,0,false

14196,832,0,0,0,0,false

14222,832,0,0,0,0,false

14246,832,0,0,0,0,false

14268,832,0,0,0,0,false

14293,832,0,0,0,0,false

14315,832,0,0,0,0,false

14341,832,0,0,0,0,false

14363,832,0,0,0,0,false

14389,832,0,0,0,0,false

14418,832,0,0,0,0,false

14443,832,0,0,0,0,false

14469,832,0,0,0,0,false

14494,832,0,0,0,0,false

14522,832,0,0,0,0,false

14548,832,0,0,0,0,false

14573,832,0,0,0,0,false

14600,832,0,0,0,0,false

14628,832,0,0,0,0,false

14652,832,0,0,0,0,false

14675,832,0,0,0,0,false

14696,832,0,0,0,0,false

14722,832,0,0,0,0,false

14747,832,0,0,0,0,false

14772,832,0,0,0,0,false

14794,832,0,0,0,0,false

14815,832,0,0,0,0,false

14839,832,0,0,0,0,false

14862,832,0,0,0,0,false

14887,832,0,0,0,0,false

14914,832,0,0,0,0,false

14942,832,0,0,0,0,false

14970,832,0,0,0,0,false

14996,832,0,0,0,0,false

15022,832,0,0,0,0,false

15047,832,0,0,0,0,false

15070,832,0,0,0,0,false

15096,0,0,0,0,0,false

15120,768,0,0,0,0,false

15145,832,0,0,0,0,false

15170,832,0,0,0,0,false

15197,832,832,0,0,0,false

15226,832,64,0,0,0,false

15252,832,0,0,0,0,false

15276,832,0,0,0,0,false

15301,832,0,0,0,0,false

15326,832,0,0,0,0,false

15352,832,0,0,0,0,false

15376,832,0,0,0,0,false

15398,832,0,0,0,0,false

15424,832,0,0,0,0,false

15451,832,0,0,0,0,false

15478,832,0,0,0,0,false

15500,832,0,0,0,0,false

15523,832,0,0,0,0,false

15545,832,0,0,0,0,false

15569,832,0,0,0,0,false

15595,832,0,0,0,0,false

15618,832,0,0,0,0,false

15643,832,0,0,0,0,false

15668,832,0,0,0,0,false

15690,832,0,0,0,0,false

15720,832,0,0,0,0,false

15748,832,0,0,0,0,false

15777,832,0,0,0,0,false

15805,832,0,0,0,0,false

15828,832,0,0,0,0,false

15857,832,0,0,0,0,false

15885,832,0,0,0,0,false

15908,832,0,0,0,0,false

15932,832,0,0,0,0,false

15959,832,0,0,0,0,false

15988,832,0,0,0,0,false

16011,832,0,0,0,0,false

16036,832,0,0,0,0,false

16063,832,0,0,0,0,false

16091,832,0,0,0,0,false

16115,832,0,0,0,0,false

16137,832,0,0,0,0,false

16162,832,0,0,0,0,false

16188,832,0,0,0,0,false

16220,832,0,0,0,0,false

16247,832,0,0,0,0,false

16273,832,0,0,0,0,false

16301,832,0,0,0,0,false

16329,832,0,0,0,0,false

16358,832,0,0,0,0,false

16384,832,0,0,0,0,false

16410,832,0,0,0,0,false

16438,832,0,0,0,0,false

16473,832,0,0,0,0,false

16505,832,0,0,0,0,false

16529,832,0,0,0,0,false

16552,832,0,0,0,0,false

16578,832,0,0,0,0,false

16603,832,0,0,0,0,false

16627,832,0,0,0,0,false

16650,832,0,0,0,0,false

16675,832,0,0,0,0,false

16700,832,0,0,0,0,false

16727,832,0,0,0,0,false

16752,832,0,0,0,0,false

16778,832,0,0,0,0,false

16803,832,0,0,0,0,false

16833,832,0,0,0,0,false

16859,832,0,0,0,0,false

16886,832,0,0,0,0,false

16908,832,0,0,0,0,false

16937,832,0,0,0,0,false

16967,832,0,0,0,0,false

16996,832,0,0,0,0,false

17024,832,0,0,0,0,false

17052,832,0,0,0,0,false

17075,832,0,0,0,0,false

17105,832,0,0,0,0,false

17132,832,0,0,0,0,false

17156,832,0,0,0,0,false

17178,832,0,0,0,0,false

17201,832,0,0,0,0,false

17229,832,0,0,0,0,false

17254,832,0,0,0,0,false

17277,0,0,0,0,0,false

17303,768,0,0,0,0,false

17326,832,0,0,0,0,false

17356,832,0,0,0,0,false

17382,832,832,0,0,0,false

17406,832,64,0,0,0,false

17432,832,0,0,0,0,false

17462,832,0,0,0,0,false

17489,832,0,0,0,0,false

17517,832,0,0,0,0,false

17541,832,0,0,0,0,false

17569,832,0,0,0,0,false

17597,832,0,0,0,0,false

17626,832,0,0,0,0,false

17657,832,0,0,0,0,false

17683,832,0,0,0,0,false

17711,832,0,0,0,0,false

17742,832,0,0,0,0,false

17769,832,0,0,0,0,false

17795,832,0,0,0,0,false

17821,832,0,0,0,0,false

17849,832,0,0,0,0,false

17878,832,0,0,0,0,false

17902,832,0,0,0,0,false

17929,832,0,0,0,0,false

17956,832,0,0,0,0,false

17980,832,0,0,0,0,false

18007,832,0,0,0,0,false

18033,832,0,0,0,0,false

18060,832,0,0,0,0,false

18088,832,0,0,0,0,false

18112,832,0,0,0,0,false

18138,832,0,0,0,0,false

18173,832,0,0,0,0,false

18203,832,0,0,0,0,false

18233,832,0,0,0,0,false

18260,832,0,0,0,0,false

18287,832,0,0,0,0,false

18318,832,0,0,0,0,false

18352,832,0,0,0,0,false

18378,832,0,0,0,0,false

18403,832,0,0,0,0,false

18427,832,0,0,0,0,false

18452,832,0,0,0,0,false

18475,832,0,0,0,0,false

18500,832,0,0,0,0,false

18526,832,0,0,0,0,false

18552,832,0,0,0,0,false

18576,832,0,0,0,0,false

18599,832,0,0,0,0,false

18678,832,0,0,0,0,false

18704,832,0,0,0,0,false

18726,832,0,0,0,0,false

18754,832,0,0,0,0,false

18785,832,0,0,0,0,false

18812,832,0,0,0,0,false

18841,832,0,0,0,0,false

18870,832,0,0,0,0,false

18900,832,0,0,0,0,false

18930,832,0,0,0,0,false

18958,832,0,0,0,0,false

18986,832,0,0,0,0,false

19006,832,0,0,0,0,false

19026,832,0,0,0,0,false

19050,832,0,0,0,0,false

19074,832,0,0,0,0,false

19097,832,0,0,0,0,false

19120,832,0,0,0,0,false

19143,832,0,0,0,0,false

19166,832,0,0,0,0,false

19187,832,0,0,0,0,false

19214,832,0,0,0,0,false

19237,832,0,0,0,0,false

19263,832,0,0,0,0,false

19289,832,0,0,0,0,false

19314,832,0,0,0,0,false

19338,832,0,0,0,0,false

19358,832,0,0,0,0,false

19380,832,0,0,0,0,false

19402,832,0,0,0,0,false

19426,832,0,0,0,0,false

19451,832,0,0,0,0,false

19476,832,0,0,0,0,false

19501,832,0,0,0,0,false

19530,0,0,0,0,0,false

19558,768,0,0,0,0,false

19582,832,0,0,0,0,false

19603,832,0,0,0,0,false

19629,832,832,0,0,0,false

19648,832,64,0,0,0,false

19669,832,0,0,0,0,false

19690,832,0,0,0,0,false

19712,832,0,0,0,0,false

19731,832,0,0,0,0,false

19751,832,0,0,0,0,false

19774,832,0,0,0,0,false

19795,832,0,0,0,0,false

19815,832,0,0,0,0,false

19837,832,0,0,0,0,false

19860,832,0,0,0,0,false

19880,832,0,0,0,0,false

19902,832,0,0,0,0,false

19925,832,0,0,0,0,false

19946,832,0,0,0,0,false

19970,832,0,0,0,0,false

19992,832,0,0,0,0,false

20015,832,0,0,0,0,false

20041,832,0,0,0,0,false

20065,832,0,0,0,0,false

20084,832,0,0,0,0,false

20108,832,0,0,0,0,false

20134,832,0,0,0,0,false

20157,832,0,0,0,0,false

20180,832,0,0,0,0,false

20201,832,0,0,0,0,false

20221,832,0,0,0,0,false

20240,832,0,0,0,0,false

20259,832,0,0,0,0,false

20276,832,0,0,0,0,false

20295,832,0,0,0,0,false

20316,832,0,0,0,0,false

20339,832,0,0,0,0,false

20357,832,0,0,0,0,false

20375,832,0,0,0,0,false

20394,832,0,0,0,0,false

20414,832,0,0,0,0,false

20434,832,0,0,0,0,false

20453,832,0,0,0,0,false

20474,832,0,0,0,0,false

20492,832,0,0,0,0,false

20509,832,0,0,0,0,false

20528,832,0,0,0,0,false

20545,832,0,0,0,0,false

20563,832,0,0,0,0,false

20587,832,0,0,0,0,false

20609,832,0,0,0,0,false

20632,832,0,0,0,0,false

20656,832,0,0,0,0,false

20676,832,0,0,0,0,false

20703,832,0,0,0,0,false

20727,832,0,0,0,0,false

20747,832,0,0,0,0,false

20770,832,0,0,0,0,false

20790,832,0,0,0,0,false

20813,832,0,0,0,0,false

20836,832,0,0,0,0,false

20857,832,0,0,0,0,false

20878,832,0,0,0,0,false

20901,832,0,0,0,0,false

20919,832,0,0,0,0,false

20938,832,0,0,0,0,false

20959,832,0,0,0,0,false

20980,832,0,0,0,0,false

20999,832,0,0,0,0,false

21020,832,0,0,0,0,false

21040,832,0,0,0,0,false

21060,832,0,0,0,0,false

21077,832,0,0,0,0,false

21096,832,0,0,0,0,false

21117,832,0,0,0,0,false

21140,832,0,0,0,0,false

21164,832,0,0,0,0,false

21188,832,0,0,0,0,false

21217,832,0,0,0,0,false

21237,832,0,0,0,0,false

21258,832,0,0,0,0,false

21282,832,0,0,0,0,false

21306,832,0,0,0,0,false

21326,0,0,0,0,0,false

21345,768,0,0,0,0,false

21364,832,0,0,0,0,false

21382,832,0,0,0,0,false

21403,832,832,0,0,0,false

21420,832,64,0,0,0,false

21437,832,0,0,0,0,false

21458,832,0,0,0,0,false

21474,832,0,0,0,0,false

21496,832,0,0,0,0,false

21517,832,0,0,0,0,false

21539,832,0,0,0,0,false

21557,832,0,0,0,0,false

21576,832,0,0,0,0,false

21594,832,0,0,0,0,false

21613,832,0,0,0,0,false

21630,832,0,0,0,0,false

21647,832,0,0,0,0,false

21664,832,0,0,0,0,false

21683,832,0,0,0,0,false

21702,832,0,0,0,0,false

21720,832,0,0,0,0,false

21741,832,0,0,0,0,false

21762,832,0,0,0,0,false

21783,832,0,0,0,0,false

21804,832,0,0,0,0,false

21824,832,0,0,0,0,false

21841,832,0,0,0,0,false

21860,832,0,0,0,0,false

21877,832,0,0,0,0,false

21896,832,0,0,0,0,false

21915,832,0,0,0,0,false

21931,832,0,0,0,0,false

21950,832,0,0,0,0,false

21970,832,0,0,0,0,false

21990,832,0,0,0,0,false

22005,832,0,0,0,0,false

22021,832,0,0,0,0,false

22036,832,0,0,0,0,false

22051,832,0,0,0,0,false

22065,832,0,0,0,0,false

22080,832,0,0,0,0,false

22097,832,0,0,0,0,false

22113,832,0,0,0,0,false

22130,832,0,0,0,0,false

22150,832,0,0,0,0,false

22168,832,0,0,0,0,false

22184,832,0,0,0,0,false

22203,832,0,0,0,0,false

22221,832,0,0,0,0,false

22238,832,0,0,0,0,false

22255,832,0,0,0,0,false

22275,832,0,0,0,0,false

22294,832,0,0,0,0,false

22312,832,0,0,0,0,false

22333,832,0,0,0,0,false

22351,832,0,0,0,0,false

22370,832,0,0,0,0,false

22389,832,0,0,0,0,false

22404,832,0,0,0,0,false

22423,832,0,0,0,0,false

22441,832,0,0,0,0,false

22459,832,0,0,0,0,false

22479,832,0,0,0,0,false

22496,832,0,0,0,0,false

22516,832,0,0,0,0,false

22536,832,0,0,0,0,false

22553,832,0,0,0,0,false

22568,832,0,0,0,0,false

22586,832,0,0,0,0,false

22607,832,0,0,0,0,false

22628,832,0,0,0,0,false

22647,832,0,0,0,0,false

22664,832,0,0,0,0,false

22681,832,0,0,0,0,false

22703,832,0,0,0,0,false

22722,832,0,0,0,0,false

22740,832,0,0,0,0,false

22758,832,0,0,0,0,false

22777,832,0,0,0,0,false

22797,832,0,0,0,0,false

22813,832,0,0,0,0,false

22833,832,0,0,0,0,false

22851,832,0,0,0,0,false

22869,0,0,0,0,0,false

22888,768,0,0,0,0,false

22909,832,0,0,0,0,false

22930,832,0,0,0,0,false

22947,832,832,0,0,0,false

22968,832,64,0,0,0,false

22988,832,0,0,0,0,false

23009,832,0,0,0,0,false

23028,832,0,0,0,0,false

23049,832,0,0,0,0,false

23067,832,0,0,0,0,false

23087,832,0,0,0,0,false

23104,832,0,0,0,0,false

23122,832,0,0,0,0,false

23142,832,0,0,0,0,false

23160,832,0,0,0,0,false

23177,832,0,0,0,0,false

23196,832,0,0,0,0,false

23215,832,0,0,0,0,false

23231,832,0,0,0,0,false

23249,832,0,0,0,0,false

23269,832,0,0,0,0,false

23286,832,0,0,0,0,false

23305,832,0,0,0,0,false

23321,832,0,0,0,0,false

23338,832,0,0,0,0,false

23354,832,0,0,0,0,false

23371,832,0,0,0,0,false

23387,832,0,0,0,0,false

23403,832,0,0,0,0,false

23419,832,0,0,0,0,false

23434,832,0,0,0,0,false

23453,832,0,0,0,0,false

23471,832,0,0,0,0,false

23488,832,0,0,0,0,false

23506,832,0,0,0,0,false

23525,832,0,0,0,0,false

23546,832,0,0,0,0,false

23565,832,0,0,0,0,false

23585,832,0,0,0,0,false

23602,832,0,0,0,0,false

23618,832,0,0,0,0,false

23632,832,0,0,0,0,false

23646,832,0,0,0,0,false

23662,832,0,0,0,0,false

23679,832,0,0,0,0,false

23693,832,0,0,0,0,false

23711,832,0,0,0,0,false

23728,832,0,0,0,0,false

23742,832,0,0,0,0,false

23760,832,0,0,0,0,false

23774,832,0,0,0,0,false

23789,832,0,0,0,0,false

23805,832,0,0,0,0,false

23820,832,0,0,0,0,false

23874,832,0,0,0,0,false

23890,832,0,0,0,0,false

23907,832,0,0,0,0,false

23923,832,0,0,0,0,false

23940,832,0,0,0,0,false

23957,832,0,0,0,0,false

23977,832,0,0,0,0,false

23994,832,0,0,0,0,false

24012,832,0,0,0,0,false

24029,832,0,0,0,0,false

24049,832,0,0,0,0,false

24068,832,0,0,0,0,false

24089,832,0,0,0,0,false

24109,832,0,0,0,0,false

24129,832,0,0,0,0,false

24145,832,0,0,0,0,false

24164,832,0,0,0,0,false

24182,832,0,0,0,0,false

24200,832,0,0,0,0,false

24219,832,0,0,0,0,false

24240,832,0,0,0,0,false

24262,832,0,0,0,0,false

24282,832,0,0,0,0,false

24302,832,0,0,0,0,false

24319,832,0,0,0,0,false

24339,832,0,0,0,0,false

24358,832,0,0,0,0,false

24377,832,0,0,0,0,false

24396,832,0,0,0,0,false

24412,0,0,0,0,0,false

24430,768,0,0,0,0,false

24447,832,0,0,0,0,false

24467,832,0,0,0,0,false

24487,832,832,0,0,0,false

24504,832,64,0,0,0,false

24521,832,0,0,0,0,false

24540,832,0,0,0,0,false

24562,832,0,0,0,0,false

24583,832,0,0,0,0,false

24603,832,0,0,0,0,false

24625,832,0,0,0,0,false

24643,832,0,0,0,0,false

24662,832,0,0,0,0,false

24682,832,0,0,0,0,false

24700,832,0,0,0,0,false

24721,832,0,0,0,0,false

24737,832,0,0,0,0,false

24754,832,0,0,0,0,false

24770,832,0,0,0,0,false

24788,832,0,0,0,0,false

24806,832,0,0,0,0,false

24829,832,0,0,0,0,false

24850,832,0,0,0,0,false

24869,832,0,0,0,0,false

24885,832,0,0,0,0,false

24907,832,0,0,0,0,false

24929,832,0,0,0,0,false

24946,832,0,0,0,0,false

24967,832,0,0,0,0,false

24988,832,0,0,0,0,false

25004,832,0,0,0,0,false

25023,832,0,0,0,0,false

25041,832,0,0,0,0,false

25059,832,0,0,0,0,false

25077,832,0,0,0,0,false

25098,832,0,0,0,0,false

25120,832,0,0,0,0,false

25139,832,0,0,0,0,false

25157,832,0,0,0,0,false

25177,832,0,0,0,0,false

25196,832,0,0,0,0,false

25220,832,0,0,0,0,false

25242,832,0,0,0,0,false

25262,832,0,0,0,0,false

25280,832,0,0,0,0,false

25297,832,0,0,0,0,false

25317,832,0,0,0,0,false

25336,832,0,0,0,0,false

25356,832,0,0,0,0,false

25373,832,0,0,0,0,false

25391,832,0,0,0,0,false

25408,832,0,0,0,0,false

25428,832,0,0,0,0,false

25449,832,0,0,0,0,false

25469,832,0,0,0,0,false

25489,832,0,0,0,0,false

25509,832,0,0,0,0,false

25530,832,0,0,0,0,false

25549,832,0,0,0,0,false

25568,832,0,0,0,0,false

25591,832,0,0,0,0,false

25609,832,0,0,0,0,false

25631,832,0,0,0,0,false

25654,832,0,0,0,0,false

25677,832,0,0,0,0,false

25697,832,0,0,0,0,false

25717,832,0,0,0,0,false

25740,832,0,0,0,0,false

25758,832,0,0,0,0,false

25778,832,0,0,0,0,false

25797,832,0,0,0,0,false

25817,832,0,0,0,0,false

25837,832,0,0,0,0,false

25855,832,0,0,0,0,false

25873,832,0,0,0,0,false

25890,832,0,0,0,0,false

25909,832,0,0,0,0,false

25925,832,0,0,0,0,false

25945,832,0,0,0,0,false

25963,832,0,0,0,0,false

25979,832,0,0,0,0,false

25997,832,0,0,0,0,false

26016,832,0,0,0,0,false

26036,0,0,0,0,0,false

26053,768,0,0,0,0,false

26073,832,0,0,0,0,false

26092,832,0,0,0,0,false

26109,832,832,0,0,0,false

26128,832,64,0,0,0,false

26146,832,0,0,0,0,false

26161,832,0,0,0,0,false

26181,832,0,0,0,0,false

26199,832,0,0,0,0,false

26219,832,0,0,0,0,false

26242,832,0,0,0,0,false

26262,832,0,0,0,0,false

26278,832,0,0,0,0,false

26300,832,0,0,0,0,false

26318,832,0,0,0,0,false

26342,832,0,0,0,0,false

26365,832,0,0,0,0,false

26382,832,0,0,0,0,false

26402,832,0,0,0,0,false

26419,832,0,0,0,0,false

26438,832,0,0,0,0,false

26458,832,0,0,0,0,false

26480,832,0,0,0,0,false

26497,832,0,0,0,0,false

26514,832,0,0,0,0,false

26535,832,0,0,0,0,false

26551,832,0,0,0,0,false

26571,832,0,0,0,0,false

26591,832,0,0,0,0,false

26610,832,0,0,0,0,false

26626,832,0,0,0,0,false

26645,832,0,0,0,0,false

26663,832,0,0,0,0,false

26682,832,0,0,0,0,false

26700,832,0,0,0,0,false

26719,832,0,0,0,0,false

26738,832,0,0,0,0,false

26758,832,0,0,0,0,false

26780,832,0,0,0,0,false

26802,832,0,0,0,0,false

26822,832,0,0,0,0,false

26843,832,0,0,0,0,false

26860,832,0,0,0,0,false

26880,832,0,0,0,0,false

26898,832,0,0,0,0,false

26916,832,0,0,0,0,false

26935,832,0,0,0,0,false

26953,832,0,0,0,0,false

26972,832,0,0,0,0,false

26992,832,0,0,0,0,false

27011,832,0,0,0,0,false

27031,832,0,0,0,0,false

27049,832,0,0,0,0,false

27068,832,0,0,0,0,false

27086,832,0,0,0,0,false

27103,832,0,0,0,0,false

27121,832,0,0,0,0,false

27139,832,0,0,0,0,false

27157,832,0,0,0,0,false

27177,832,0,0,0,0,false

27196,832,0,0,0,0,false

27218,832,0,0,0,0,false

27239,832,0,0,0,0,false

27259,832,0,0,0,0,false

27278,832,0,0,0,0,false

27299,832,0,0,0,0,false

27322,832,0,0,0,0,false

27345,832,0,0,0,0,false

27367,832,0,0,0,0,false

27387,832,0,0,0,0,false

27405,832,0,0,0,0,false

27427,832,0,0,0,0,false

27446,832,0,0,0,0,false

27467,832,0,0,0,0,false

27486,832,0,0,0,0,false

27511,832,0,0,0,0,false

27532,832,0,0,0,0,false

27553,832,0,0,0,0,false

27573,832,0,0,0,0,false

27598,832,0,0,0,0,false

27617,832,0,0,0,0,false

27636,832,0,0,0,0,false

27656,832,0,0,0,0,false

27675,0,0,0,0,0,false

27692,256,0,0,0,0,false

27712,486,0,0,0,0,false

27729,486,0,0,0,0,false

27746,486,486,0,0,0,false

27765,486,230,0,0,0,false

27783,486,20,0,0,0,false

27801,486,20,0,0,0,false

27822,486,20,0,0,0,false

27841,486,20,0,0,0,false

27861,486,20,0,0,0,false

27879,486,20,0,0,0,false

27898,486,20,0,0,0,false

27920,486,20,0,0,0,false

27940,486,20,0,0,0,false

27958,486,20,0,0,0,false

27980,486,20,0,0,0,false

27999,486,20,0,0,0,false

28015,486,20,0,0,0,false

28031,486,20,0,0,0,false

28047,486,20,0,0,0,false

28063,486,20,0,0,0,false

28080,486,20,0,0,0,false

28096,486,20,0,0,0,false

28114,486,20,0,0,0,false

28131,486,20,0,0,0,false

28149,486,20,0,0,0,false

28169,486,20,0,0,0,false

28185,486,20,0,0,0,false

28202,486,20,0,0,0,false

28222,486,20,0,0,0,false

28241,486,20,0,0,0,false

28262,486,20,0,0,0,false

28283,486,20,0,0,0,false

28303,486,20,0,0,0,false

28326,486,20,0,0,0,false

28349,486,20,0,0,0,false

28371,486,20,0,0,0,false

28390,486,20,0,0,0,false

28408,486,20,0,0,0,false

28427,486,20,0,0,0,false

28449,486,20,0,0,0,false

28476,486,20,0,0,0,false

28503,486,20,0,0,0,false

28523,486,20,0,0,0,false

28544,486,20,0,0,0,false

28566,486,20,0,0,0,false

28588,486,20,0,0,0,false

28606,486,20,0,0,0,false

28627,486,20,0,0,0,false

28653,486,20,0,0,0,false

28673,486,20,0,0,0,false

28691,486,20,0,0,0,false

28712,486,20,0,0,0,false

28730,486,20,0,0,0,false

28751,486,20,0,0,0,false

28771,486,20,0,0,0,false

28792,486,20,0,0,0,false

28812,486,20,0,0,0,false

28835,486,20,0,0,0,false

28855,486,20,0,0,0,false

28876,486,20,0,0,0,false

28901,486,20,0,0,0,false

28922,486,20,0,0,0,false

28940,486,20,0,0,0,false

28960,486,20,0,0,0,false

28982,486,20,0,0,0,false

29004,486,20,0,0,0,false

29028,486,20,0,0,0,false

29054,486,20,0,0,0,false

29080,486,20,0,0,0,false

29101,486,20,0,0,0,false

29121,486,20,0,0,0,false

29140,486,20,0,0,0,false

29166,486,20,0,0,0,false

29188,486,20,0,0,0,false

29209,486,20,0,0,0,false

29229,486,20,0,0,0,false

29246,486,20,0,0,0,false

29264,486,20,0,0,0,false

29282,486,20,0,0,0,false

29300,486,20,0,0,0,false

29320,486,20,0,0,0,false

29340,486,20,0,0,0,false

29358,0,20,0,0,0,false

29375,256,20,0,0,0,false

29392,486,20,0,0,0,false

29411,486,20,0,0,0,false

29430,486,486,0,0,0,false

29446,486,230,0,0,0,false

29466,486,20,0,0,0,false

29486,486,20,0,0,0,false

29505,486,20,0,0,0,false

29523,486,20,0,0,0,false

29546,486,20,0,0,0,false

29568,486,20,0,0,0,false

29584,486,20,0,0,0,false

29600,486,20,0,0,0,false

29623,486,20,0,0,0,false

29646,486,20,0,0,0,false

29665,486,20,0,0,0,false

29683,486,20,0,0,0,false

29700,486,20,0,0,0,false

29719,486,20,0,0,0,false

29739,486,20,0,0,0,false

29757,486,20,0,0,0,false

29776,486,20,0,0,0,false

29794,486,20,0,0,0,false

29813,486,20,0,0,0,false

29831,486,20,0,0,0,false

29850,486,20,0,0,0,false

29869,486,20,0,0,0,false

29886,486,20,0,0,0,false

29905,486,20,0,0,0,false

29922,486,20,0,0,0,false

29941,486,20,0,0,0,false

29958,486,20,0,0,0,false

29976,486,20,0,0,0,false

29998,486,20,0,0,0,false

30015,486,20,0,0,0,false

30036,486,20,0,0,0,false

30053,486,20,0,0,0,false

30074,486,20,0,0,0,false

30097,486,20,0,0,0,false

30115,486,20,0,0,0,false

30133,486,20,0,0,0,false

30154,486,20,0,0,0,false

30174,486,20,0,0,0,false

30192,486,20,0,0,0,false

30213,486,20,0,0,0,false

30230,486,20,0,0,0,false

30248,486,20,0,0,0,false

30269,486,20,0,0,0,false

30288,486,20,0,0,0,false

30306,486,20,0,0,0,false

30326,486,20,0,0,0,false

30347,486,20,0,0,0,false

30364,486,20,0,0,0,false

30381,486,20,0,0,0,false

30398,486,20,0,0,0,false

30414,486,20,0,0,0,false

30434,486,20,0,0,0,false

30453,486,20,0,0,0,false

30471,486,20,0,0,0,false

30493,486,20,0,0,0,false

30510,486,20,0,0,0,false

30534,486,20,0,0,0,false

30552,486,20,0,0,0,false

30571,486,20,0,0,0,false

30588,486,20,0,0,0,false

30606,486,20,0,0,0,false

30624,486,20,0,0,0,false

30647,486,20,0,0,0,false

30667,486,20,0,0,0,false

30684,486,20,0,0,0,false

30706,486,20,0,0,0,false

30726,486,20,0,0,0,false

30746,486,20,0,0,0,false

30766,486,20,0,0,0,false

30786,486,20,0,0,0,false

30805,486,20,0,0,0,false

30824,486,20,0,0,0,false

30843,486,20,0,0,0,false

30860,486,20,0,0,0,false

30882,486,20,0,0,0,false

30901,486,20,0,0,0,false

30918,486,20,0,0,0,false

30939,486,20,0,0,0,false

30958,0,20,0,0,0,false

30977,256,20,0,0,0,false

30996,486,20,0,0,0,false

31016,486,20,0,0,0,false

31034,486,486,0,0,0,false

31059,486,230,0,0,0,false

31080,486,20,0,0,0,false

